"","Differential 5 - 6 Last (mV)","Differential 7 - 8 Last (mV)","Differential 9 - 10 Last (mV)"
"1674052949","-40.85","15.43","-5.53"
"1674052950","-40.80","15.44","-5.61"
"1674052951","-40.73","15.44","-5.70"
"1674052952","-40.68","15.45","-5.78"
"1674052953","-40.61","15.45","-5.88"
"1674052954","-40.56","15.46","-5.95"
"1674052955","-40.50","15.46","-6.05"
"1674052956","-40.45","15.47","-6.12"
"1674052957","-40.39","15.48","-6.21"
"1674052958","-40.33","15.48","-6.29"
"1674052959","-40.27","15.49","-6.38"
"1674052960","-40.23","15.50","-6.45"
"1674052961","-40.17","15.50","-6.54"
"1674052962","-40.12","15.51","-6.61"
"1674052963","-40.07","15.52","-6.69"
"1674052964","-40.03","15.52","-6.76"
"1674052965","-39.98","15.53","-6.84"
"1674052966","-39.93","15.54","-6.92"
"1674052967","-39.89","15.54","-6.99"
"1674052968","-39.84","15.55","-7.07"
"1674052969","-39.81","15.56","-7.13"
"1674052970","-39.77","15.57","-7.21"
"1674052971","-39.73","15.57","-7.27"
"1674052972","-39.70","15.58","-7.35"
"1674052973","-39.67","15.59","-7.42"
"1674052974","-39.63","15.59","-7.49"
"1674052975","-39.61","15.60","-7.55"
"1674052976","-39.58","15.61","-7.62"
"1674052977","-39.55","15.61","-7.68"
"1674052978","-39.52","15.62","-7.75"
"1674052979","-39.50","15.63","-7.81"
"1674052980","-39.47","15.64","-7.88"
"1674052981","-39.45","15.64","-7.94"
"1674052982","-39.42","15.65","-8.01"
"1674052983","-39.40","15.66","-8.06"
"1674052984","-39.38","15.67","-8.13"
"1674052985","-39.35","15.67","-8.19"
"1674052986","-39.33","15.68","-8.25"
"1674052987","-39.31","15.69","-8.31"
"1674052988","-39.29","15.70","-8.37"
"1674052989","-39.27","15.71","-8.43"
"1674052990","-39.25","15.71","-8.48"
"1674052991","-39.24","15.72","-8.54"
"1674052992","-39.22","15.73","-8.60"
"1674052993","-39.21","15.74","-8.66"
"1674052994","-39.19","15.74","-8.71"
"1674052995","-39.18","15.75","-8.76"
"1674052996","-39.17","15.76","-8.81"
"1674052997","-39.16","15.77","-8.87"
"1674052998","-39.15","15.78","-8.92"
"1674052999","-39.14","15.78","-8.98"
"1674053000","-39.14","15.79","-9.03"
"1674053001","-39.13","15.80","-9.08"
"1674053002","-39.13","15.81","-9.13"
"1674053003","-39.12","15.82","-9.18"
"1674053004","-39.12","15.83","-9.23"
"1674053005","-39.11","15.84","-9.28"
"1674053006","-39.11","15.85","-9.33"
"1674053007","-39.11","15.86","-9.38"
"1674053008","-39.10","15.87","-9.43"
"1674053009","-39.10","15.88","-9.47"
"1674053010","-39.10","15.89","-9.52"
"1674053011","-39.10","15.89","-9.56"
"1674053012","-39.10","15.90","-9.61"
"1674053013","-39.10","15.91","-9.65"
"1674053014","-39.11","15.92","-9.70"
"1674053015","-39.11","15.93","-9.74"
"1674053016","-39.11","15.94","-9.79"
"1674053017","-39.11","15.95","-9.82"
"1674053018","-39.12","15.96","-9.87"
"1674053019","-39.13","15.97","-9.91"
"1674053020","-39.13","15.96","-9.99"
"1674053021","-39.13","15.99","-9.98"
"1674053022","-39.13","15.99","-10.03"
"1674053023","-39.14","16.00","-10.08"
"1674053024","-39.16","16.00","-10.12"
"1674053025","-39.18","16.01","-10.17"
"1674053026","-39.21","16.03","-10.19"
"1674053027","-39.27","16.04","-10.23"
"1674053028","-39.34","16.05","-10.26"
"1674053029","-39.41","16.07","-10.30"
"1674053030","-39.46","16.08","-10.33"
"1674053031","-39.54","16.09","-10.37"
"1674053032","-39.61","16.10","-10.40"
"1674053033","-39.73","16.11","-10.44"
"1674053034","-39.79","16.12","-10.48"
"1674053035","-39.88","16.13","-10.52"
"1674053036","-39.95","16.14","-10.55"
"1674053037","-40.03","16.17","-10.57"
"1674053038","-40.06","16.18","-10.61"
"1674053039","-40.07","16.19","-10.65"
"1674053040","-40.07","16.18","-10.70"
"1674053041","-40.07","16.19","-10.77"
"1674053042","-40.06","16.17","-10.80"
"1674053043","-41.28","16.28","-10.72"
"1674053044","-33.39","16.27","-10.78"
"1674053045","-23.51","16.28","-10.79"
"1674053046","-20.48","16.29","-10.81"
"1674053047","-19.93","16.30","-10.86"
"1674053048","-19.72","16.30","-10.91"
"1674053049","-19.71","16.30","-10.95"
"1674053050","-19.82","16.32","-10.98"
"1674053051","-19.98","16.33","-11.01"
"1674053052","-20.25","16.34","-11.04"
"1674053053","-20.51","16.35","-11.07"
"1674053054","-20.85","16.36","-11.10"
"1674053055","-21.14","16.36","-11.13"
"1674053056","-21.49","16.37","-11.16"
"1674053057","-21.79","16.38","-11.19"
"1674053058","-22.14","16.39","-11.22"
"1674053059","-22.43","16.40","-11.24"
"1674053060","-22.77","16.41","-11.27"
"1674053061","-23.05","16.42","-11.29"
"1674053062","-23.39","16.43","-11.32"
"1674053063","-23.66","16.44","-11.34"
"1674053064","-23.98","16.45","-11.36"
"1674053065","-24.30","16.46","-11.39"
"1674053066","-24.55","16.47","-11.41"
"1674053067","-24.86","16.48","-11.44"
"1674053068","-25.11","16.49","-11.46"
"1674053069","-25.41","16.50","-11.48"
"1674053070","-25.65","16.51","-11.50"
"1674053071","-25.92","16.52","-11.53"
"1674053072","-26.15","16.52","-11.55"
"1674053073","-26.40","16.53","-11.57"
"1674053074","-26.60","16.54","-11.59"
"1674053075","-26.83","16.55","-11.61"
"1674053076","-27.01","16.56","-11.63"
"1674053077","-27.22","16.57","-11.65"
"1674053078","-27.38","16.58","-11.67"
"1674053079","-27.57","16.59","-11.70"
"1674053080","-27.72","16.60","-11.71"
"1674053081","-27.89","16.61","-11.73"
"1674053082","-28.03","16.62","-11.75"
"1674053083","-28.20","16.63","-11.77"
"1674053084","-28.35","16.64","-11.79"
"1674053085","-28.48","16.64","-11.81"
"1674053086","-28.63","16.65","-11.83"
"1674053087","-28.75","16.66","-11.85"
"1674053088","-28.88","16.67","-11.87"
"1674053089","-29.00","16.68","-11.89"
"1674053090","-29.13","16.69","-11.91"
"1674053091","-29.23","16.70","-11.93"
"1674053092","-29.35","16.70","-11.95"
"1674053093","-29.45","16.71","-11.97"
"1674053094","-29.56","16.72","-11.98"
"1674053095","-29.65","16.73","-12.00"
"1674053096","-29.75","16.74","-12.01"
"1674053097","-29.83","16.75","-12.03"
"1674053098","-29.92","16.76","-12.04"
"1674053099","-29.99","16.76","-12.08"
"1674053100","-30.08","16.77","-12.08"
"1674053101","-30.14","16.78","-12.10"
"1674053102","-30.22","16.79","-12.12"
"1674053103","-30.29","16.80","-12.13"
"1674053104","-30.34","16.80","-12.15"
"1674053105","-30.41","16.81","-12.17"
"1674053106","-30.45","16.83","-12.17"
"1674053107","-30.51","16.83","-12.20"
"1674053108","-30.55","16.83","-12.21"
"1674053109","-30.60","16.84","-12.23"
"1674053110","-30.64","16.85","-12.24"
"1674053111","-30.69","16.86","-12.26"
"1674053112","-30.72","16.87","-12.27"
"1674053113","-30.76","16.87","-12.29"
"1674053114","-30.80","16.88","-12.29"
"1674053115","-30.84","16.89","-12.32"
"1674053116","-30.87","16.89","-12.33"
"1674053117","-30.91","16.90","-12.34"
"1674053118","-30.94","16.91","-12.35"
"1674053119","-30.96","16.91","-12.37"
"1674053120","-30.98","16.92","-12.38"
"1674053121","-31.02","16.93","-12.39"
"1674053122","-31.03","16.94","-12.40"
"1674053123","-31.05","16.94","-12.42"
"1674053124","-31.09","16.95","-12.44"
"1674053125","-31.10","16.95","-12.45"
"1674053126","-31.13","16.96","-12.46"
"1674053127","-31.15","16.97","-12.46"
"1674053128","-31.17","16.97","-12.48"
"1674053129","-31.20","16.99","-12.48"
"1674053130","-31.24","16.99","-12.50"
"1674053131","-31.27","17.00","-12.51"
"1674053132","-31.31","17.01","-12.52"
"1674053133","-31.33","17.01","-12.53"
"1674053134","-31.36","17.02","-12.54"
"1674053135","-31.39","17.03","-12.55"
"1674053136","-31.42","17.03","-12.57"
"1674053137","-31.44","17.04","-12.58"
"1674053138","-31.47","17.05","-12.59"
"1674053139","-31.51","17.06","-12.59"
"1674053140","-31.66","17.11","-12.55"
"1674053141","-31.78","17.18","-12.49"
"1674053142","-32.06","17.21","-12.51"
"1674053143","-31.68","17.20","-12.55"
"1674053144","-31.36","17.21","-12.51"
"1674053145","-30.94","17.21","-12.57"
"1674053146","-30.71","17.21","-12.81"
"1674053147","-30.69","17.21","-12.76"
"1674053148","-30.49","17.24","-12.57"
"1674053149","-30.42","17.20","-12.70"
"1674053150","-30.37","17.21","-12.68"
"1674053151","-30.31","17.21","-12.71"
"1674053152","-30.26","17.18","-12.74"
"1674053153","-30.22","17.21","-12.71"
"1674053154","-30.19","17.21","-12.71"
"1674053155","-30.16","17.21","-12.72"
"1674053156","-30.14","17.21","-12.72"
"1674053157","-30.13","17.22","-12.73"
"1674053158","-30.13","17.22","-12.73"
"1674053159","-30.15","17.22","-12.74"
"1674053160","-30.17","17.22","-12.75"
"1674053161","-30.22","17.23","-12.75"
"1674053162","-30.28","17.23","-12.76"
"1674053163","-30.33","17.23","-12.77"
"1674053164","-30.39","17.24","-12.77"
"1674053165","-30.43","17.24","-12.78"
"1674053166","-30.48","17.25","-12.78"
"1674053167","-30.51","17.24","-12.79"
"1674053168","-30.55","17.25","-12.80"
"1674053169","-30.58","17.25","-12.80"
"1674053170","-30.61","17.26","-12.81"
"1674053171","-30.64","17.26","-12.81"
"1674053172","-30.67","17.26","-12.82"
"1674053173","-30.69","17.27","-12.83"
"1674053174","-30.72","17.27","-12.83"
"1674053175","-30.74","17.27","-12.84"
"1674053176","-30.76","17.27","-12.86"
"1674053177","-30.78","17.30","-12.83"
"1674053178","-30.80","17.28","-12.87"
"1674053179","-30.81","17.29","-12.87"
"1674053180","-30.83","17.29","-12.87"
"1674053181","-30.84","17.30","-12.88"
"1674053182","-30.85","17.30","-12.89"
"1674053183","-30.87","17.31","-12.89"
"1674053184","-30.87","17.30","-12.90"
"1674053185","-30.90","17.31","-12.92"
"1674053186","-30.91","17.33","-12.90"
"1674053187","-30.92","17.32","-12.90"
"1674053188","-30.93","17.33","-12.91"
"1674053189","-30.94","17.33","-12.92"
"1674053190","-30.95","17.33","-12.93"
"1674053191","-30.97","17.33","-12.94"
"1674053192","-30.99","17.33","-12.94"
"1674053193","-31.01","17.34","-12.95"
"1674053194","-31.02","17.34","-12.96"
"1674053195","-31.04","17.34","-12.96"
"1674053196","-31.06","17.35","-12.96"
"1674053197","-31.08","17.36","-12.97"
"1674053198","-31.10","17.36","-12.97"
"1674053199","-31.11","17.36","-12.98"
"1674053200","-31.12","17.36","-12.98"
"1674053201","-31.14","17.36","-12.99"
"1674053202","-31.15","17.37","-12.99"
"1674053203","-31.16","17.37","-13.00"
"1674053204","-31.17","17.37","-13.00"
"1674053205","-31.19","17.38","-13.01"
"1674053206","-31.21","17.38","-13.01"
"1674053207","-31.24","17.39","-13.02"
"1674053208","-31.29","17.39","-13.02"
"1674053209","-31.32","17.40","-13.02"
"1674053210","-31.35","17.40","-13.03"
"1674053211","-31.37","17.41","-13.04"
"1674053212","-31.40","17.41","-13.04"
"1674053213","-31.42","17.41","-13.05"
"1674053214","-31.43","17.42","-13.05"
"1674053215","-31.45","17.42","-13.06"
"1674053216","-31.46","17.43","-13.07"
"1674053217","-31.46","17.43","-13.07"
"1674053218","-31.46","17.43","-13.08"
"1674053219","-31.46","17.43","-13.08"
"1674053220","-31.47","17.43","-13.09"
"1674053221","-31.47","17.44","-13.09"
"1674053222","-31.48","17.44","-13.10"
"1674053223","-31.49","17.44","-13.10"
"1674053224","-31.49","17.44","-13.11"
"1674053225","-31.50","17.45","-13.11"
"1674053226","-31.50","17.45","-13.12"
"1674053227","-31.51","17.45","-13.12"
"1674053228","-31.51","17.45","-13.13"
"1674053229","-31.52","17.46","-13.13"
"1674053230","-31.52","17.46","-13.13"
"1674053231","-31.53","17.46","-13.14"
"1674053232","-31.53","17.46","-13.15"
"1674053233","-31.54","17.46","-13.15"
"1674053234","-31.54","17.46","-13.15"
"1674053235","-31.55","17.46","-13.16"
"1674053236","-31.55","17.46","-13.16"
"1674053237","-31.56","17.47","-13.16"
"1674053238","-31.56","17.47","-13.17"
"1674053239","-31.56","17.46","-13.17"
"1674053240","-31.56","17.46","-13.18"
"1674053241","-31.57","17.46","-13.18"
"1674053242","-31.57","17.47","-13.18"
"1674053243","-31.57","17.47","-13.18"
"1674053244","-31.57","17.47","-13.18"
"1674053245","-31.57","17.47","-13.19"
"1674053246","-31.57","17.46","-13.20"
"1674053247","-31.56","17.46","-13.20"
"1674053248","-31.56","17.46","-13.20"
"1674053249","-31.57","17.46","-13.20"
"1674053250","-31.56","17.46","-13.20"
"1674053251","-31.56","17.46","-13.20"
"1674053252","-31.56","17.46","-13.20"
"1674053253","-31.56","17.46","-13.21"
"1674053254","-31.56","17.46","-13.21"
"1674053255","-31.56","17.46","-13.21"
"1674053256","-31.56","17.45","-13.23"
"1674053257","-31.56","17.45","-13.22"
"1674053258","-31.56","17.45","-13.23"
"1674053259","-31.56","17.45","-13.23"
"1674053260","-31.56","17.45","-13.23"
"1674053261","-31.56","17.45","-13.23"
"1674053262","-31.56","17.45","-13.23"
"1674053263","-31.56","17.45","-13.24"
"1674053264","-31.56","17.45","-13.24"
"1674053265","-31.57","17.44","-13.24"
"1674053266","-31.57","17.45","-13.24"
"1674053267","-31.57","17.44","-13.25"
"1674053268","-31.57","17.44","-13.25"
"1674053269","-31.58","17.44","-13.25"
"1674053270","-31.58","17.44","-13.25"
"1674053271","-31.58","17.42","-13.28"
"1674053272","-31.59","17.43","-13.26"
"1674053273","-31.59","17.42","-13.26"
"1674053274","-31.59","17.42","-13.26"
"1674053275","-31.60","17.42","-13.26"
"1674053276","-31.60","17.41","-13.27"
"1674053277","-31.61","17.43","-13.26"
"1674053278","-31.61","17.45","-13.22"
"1674053279","-31.61","17.41","-13.27"
"1674053280","-31.62","17.42","-13.26"
"1674053281","-31.66","17.42","-13.27"
"1674053282","-31.64","17.41","-13.28"
"1674053283","-31.71","17.42","-13.30"
"1674053284","-32.12","17.09","-13.38"
"1674053285","-41.00","11.66","-13.49"
"1674053286","-36.69","7.44","-13.25"
"1674053287","-34.09","6.34","-13.09"
"1674053288","-31.77","5.78","-13.01"
"1674053289","-29.79","4.33","-12.99"
"1674053290","-22.77","2.66","-10.35"
"1674053291","-18.89","2.14","-9.02"
"1674053292","-17.86","1.63","-7.63"
"1674053293","-14.08","1.50","-6.72"
"1674053294","-14.49","1.90","-5.87"
"1674053295","-16.23","2.16","-4.23"
"1674053296","-18.58","2.22","-2.59"
"1674053297","-20.02","2.18","-2.12"
"1674053298","-19.20","2.19","-1.63"
"1674053299","-18.15","1.75","-1.08"
"1674053300","-16.89","1.22","-1.06"
"1674053301","-15.94","0.65","-1.05"
"1674053302","-15.32","0.35","-0.81"
"1674053303","-14.67","0.17","-0.67"
"1674053304","-14.19","0.05","-0.65"
"1674053305","-13.69","-0.17","-0.64"
"1674053306","-13.30","-0.42","-0.68"
"1674053307","-12.85","-0.64","-0.63"
"1674053308","-12.52","-0.76","-0.58"
"1674053309","-12.18","-0.91","-0.59"
"1674053310","-11.97","-1.03","-0.60"
"1674053311","-11.78","-1.18","-0.53"
"1674053312","-11.60","-1.29","-0.60"
"1674053313","-11.45","-1.32","-0.03"
"1674053314","-11.15","-1.41","-0.46"
"1674053315","-11.00","-1.44","-0.57"
"1674053316","-10.78","-1.45","-0.57"
"1674053317","-10.29","-1.45","-0.54"
"1674053318","-9.51","-1.45","-0.51"
"1674053319","-7.01","-1.35","-0.51"
"1674053320","-5.86","-1.25","-0.55"
"1674053321","-1.99","-1.15","-0.53"
"1674053322","7.95","-0.97","-0.54"
"1674053323","5.93","-0.73","-0.44"
"1674053324","5.95","-0.53","-0.78"
"1674053325","5.40","-0.61","-35.39"
"1674053326","1.20","2.62","-26.13"
"1674053327","25.83","6.81","-22.08"
"1674053328","7.35","8.72","-18.85"
"1674053329","0.01","9.43","-16.89"
"1674053330","-6.13","9.92","-15.09"
"1674053331","-10.25","10.20","-13.92"
"1674053332","-13.80","10.44","-12.76"
"1674053333","-16.88","10.59","-12.00"
"1674053334","-19.66","10.73","-11.00"
"1674053335","-22.79","10.82","-10.35"
"1674053336","-24.41","10.91","-9.78"
"1674053337","-25.10","10.98","-9.35"
"1674053338","-25.81","11.03","-9.00"
"1674053339","-26.31","11.09","-8.75"
"1674053340","-26.81","11.14","-8.53"
"1674053341","-27.22","11.18","-8.34"
"1674053342","-27.50","11.21","-8.22"
"1674053343","-27.80","11.24","-8.10"
"1674053344","-28.00","11.27","-8.02"
"1674053345","-28.21","11.30","-7.95"
"1674053346","-28.36","11.32","-7.90"
"1674053347","-28.52","11.35","-7.86"
"1674053348","-28.63","11.37","-7.84"
"1674053349","-28.74","11.39","-7.83"
"1674053350","-28.82","11.40","-7.82"
"1674053351","-28.91","11.42","-7.82"
"1674053352","-28.97","11.44","-7.83"
"1674053353","-29.04","11.46","-7.85"
"1674053354","-29.10","11.48","-7.86"
"1674053355","-29.15","11.48","-7.90"
"1674053356","-29.19","11.50","-7.93"
"1674053357","-29.24","11.51","-7.97"
"1674053358","-29.28","11.51","-8.08"
"1674053359","-29.30","11.52","-8.05"
"1674053360","-29.34","11.54","-8.09"
"1674053361","-29.36","11.55","-8.13"
"1674053362","-29.39","11.58","-8.15"
"1674053363","-29.42","11.59","-8.18"
"1674053364","-29.44","11.59","-8.24"
"1674053365","-29.45","11.58","-8.31"
"1674053366","-29.48","11.60","-8.36"
"1674053367","-29.49","11.61","-8.41"
"1674053368","-29.51","11.61","-8.47"
"1674053369","-29.52","11.62","-8.52"
"1674053370","-29.54","11.63","-8.58"
"1674053371","-29.55","11.64","-8.63"
"1674053372","-29.56","11.65","-8.69"
"1674053373","-29.56","11.66","-8.73"
"1674053374","-29.57","11.66","-8.79"
"1674053375","-29.58","11.67","-8.85"
"1674053376","-29.58","11.67","-8.90"
"1674053377","-29.59","11.68","-8.95"
"1674053378","-29.59","11.68","-9.01"
"1674053379","-29.60","11.69","-9.06"
"1674053380","-29.60","11.69","-9.12"
"1674053381","-29.61","11.70","-9.17"
"1674053382","-29.61","11.70","-9.22"
"1674053383","-29.62","11.71","-9.28"
"1674053384","-29.63","11.71","-9.33"
"1674053385","-29.64","11.71","-9.38"
"1674053386","-29.65","11.72","-9.43"
"1674053387","-29.66","11.72","-9.48"
"1674053388","-29.67","11.73","-9.53"
"1674053389","-29.69","11.73","-9.58"
"1674053390","-29.70","11.74","-9.63"
"1674053391","-29.72","11.74","-9.68"
"1674053392","-29.73","11.74","-9.73"
"1674053393","-29.75","11.74","-9.78"
"1674053394","-29.76","11.75","-9.83"
"1674053395","-29.78","11.75","-9.88"
"1674053396","-29.80","11.75","-9.92"
"1674053397","-29.82","11.75","-9.98"
"1674053398","-29.84","11.76","-10.02"
"1674053399","-29.85","11.76","-10.07"
"1674053400","-29.87","11.76","-10.12"
"1674053401","-29.89","11.76","-10.16"
"1674053402","-29.91","11.76","-10.21"
"1674053403","-29.92","11.76","-10.25"
"1674053404","-29.94","11.76","-10.30"
"1674053405","-29.96","11.77","-10.34"
"1674053406","-29.98","11.77","-10.39"
"1674053407","-29.99","11.77","-10.43"
"1674053408","-30.01","11.77","-10.48"
"1674053409","-30.02","11.77","-10.52"
"1674053410","-30.04","11.77","-10.56"
"1674053411","-30.05","11.77","-10.59"
"1674053412","-30.06","11.77","-10.64"
"1674053413","-30.07","11.77","-10.68"
"1674053414","-30.08","11.77","-10.72"
"1674053415","-30.09","11.77","-10.76"
"1674053416","-30.10","11.76","-10.80"
"1674053417","-30.10","11.76","-10.85"
"1674053418","-30.11","11.76","-10.88"
"1674053419","-30.11","11.76","-10.92"
"1674053420","-30.12","11.76","-10.96"
"1674053421","-30.12","11.76","-11.00"
"1674053422","-30.13","11.76","-11.03"
"1674053423","-30.13","11.76","-11.07"
"1674053424","-30.13","11.75","-11.12"
"1674053425","-30.14","11.75","-11.14"
"1674053426","-30.14","11.75","-11.18"
"1674053427","-30.15","11.75","-11.21"
"1674053428","-30.15","11.75","-11.25"
"1674053429","-30.16","11.74","-11.29"
"1674053430","-30.17","11.74","-11.32"
"1674053431","-30.17","11.74","-11.35"
"1674053432","-30.18","11.74","-11.38"
"1674053433","-30.19","11.73","-11.42"
"1674053434","-30.20","11.73","-11.45"
"1674053435","-30.21","11.73","-11.49"
"1674053436","-30.22","11.73","-11.51"
"1674053437","-30.23","11.72","-11.55"
"1674053438","-30.24","11.72","-11.58"
"1674053439","-30.25","11.72","-11.61"
"1674053440","-30.26","11.71","-11.65"
"1674053441","-30.28","11.71","-11.68"
"1674053442","-30.29","11.71","-11.71"
"1674053443","-30.30","11.71","-11.73"
"1674053444","-30.31","11.70","-11.77"
"1674053445","-30.32","11.70","-11.80"
"1674053446","-30.33","11.70","-11.83"
"1674053447","-30.34","11.69","-11.85"
"1674053448","-30.36","11.69","-11.88"
"1674053449","-30.37","11.69","-11.91"
"1674053450","-30.38","11.69","-11.94"
"1674053451","-30.39","11.68","-11.97"
"1674053452","-30.40","11.68","-12.00"
"1674053453","-30.41","11.68","-12.02"
"1674053454","-30.43","11.67","-12.05"
"1674053455","-30.44","11.67","-12.07"
"1674053456","-30.45","11.67","-12.10"
"1674053457","-30.46","11.66","-12.13"
"1674053458","-30.48","11.66","-12.15"
"1674053459","-30.49","11.66","-12.18"
"1674053460","-30.50","11.65","-12.20"
"1674053461","-30.52","11.65","-12.23"
"1674053462","-30.53","11.65","-12.25"
"1674053463","-30.54","11.65","-12.28"
"1674053464","-30.56","11.64","-12.30"
"1674053465","-30.57","11.64","-12.33"
"1674053466","-30.58","11.64","-12.35"
"1674053467","-30.59","11.64","-12.38"
"1674053468","-30.60","11.63","-12.40"
"1674053469","-30.62","11.63","-12.42"
"1674053470","-30.62","11.63","-12.44"
"1674053471","-30.64","11.63","-12.47"
"1674053472","-30.64","11.63","-12.49"
"1674053473","-30.65","11.62","-12.51"
"1674053474","-30.66","11.62","-12.53"
"1674053475","-30.66","11.62","-12.56"
"1674053476","-30.67","11.62","-12.58"
"1674053477","-30.67","11.61","-12.60"
"1674053478","-30.68","11.61","-12.62"
"1674053479","-30.68","11.61","-12.64"
"1674053480","-30.68","11.61","-12.66"
"1674053481","-30.69","11.61","-12.68"
"1674053482","-30.69","11.61","-12.71"
"1674053483","-30.69","11.60","-12.73"
"1674053484","-30.69","11.60","-12.75"
"1674053485","-30.70","11.60","-12.76"
"1674053486","-30.70","11.60","-12.79"
"1674053487","-30.70","11.60","-12.80"
"1674053488","-30.70","11.60","-12.82"
"1674053489","-30.70","11.59","-12.84"
"1674053490","-30.70","11.59","-12.86"
"1674053491","-30.71","11.59","-12.88"
"1674053492","-30.71","11.59","-12.90"
"1674053493","-30.71","11.59","-12.92"
"1674053494","-30.71","11.58","-12.94"
"1674053495","-30.71","11.58","-12.95"
"1674053496","-30.71","11.58","-12.97"
"1674053497","-30.71","11.58","-12.99"
"1674053498","-30.71","11.58","-13.01"
"1674053499","-30.71","11.58","-13.03"
"1674053500","-30.71","11.58","-13.04"
"1674053501","-30.72","11.58","-13.06"
"1674053502","-30.72","11.57","-13.07"
"1674053503","-30.73","11.57","-13.09"
"1674053504","-30.73","11.57","-13.10"
"1674053505","-30.74","11.57","-13.12"
"1674053506","-30.75","11.57","-13.13"
"1674053507","-30.76","11.57","-13.15"
"1674053508","-30.77","11.57","-13.16"
"1674053509","-30.78","11.57","-13.18"
"1674053510","-30.78","11.56","-13.19"
"1674053511","-30.79","11.56","-13.20"
"1674053512","-30.80","11.56","-13.22"
"1674053513","-30.82","11.56","-13.23"
"1674053514","-30.83","11.56","-13.24"
"1674053515","-30.84","11.56","-13.26"
"1674053516","-30.85","11.56","-13.27"
"1674053517","-30.86","11.56","-13.28"
"1674053518","-30.87","11.55","-13.30"
"1674053519","-30.88","11.55","-13.31"
"1674053520","-30.89","11.55","-13.32"
"1674053521","-30.90","11.55","-13.34"
"1674053522","-30.91","11.55","-13.35"
"1674053523","-30.92","11.55","-13.36"
"1674053524","-30.93","11.54","-13.38"
"1674053525","-30.94","11.54","-13.39"
"1674053526","-30.95","11.54","-13.41"
"1674053527","-30.96","11.54","-13.42"
"1674053528","-30.98","11.54","-13.43"
"1674053529","-30.99","11.53","-13.45"
"1674053530","-31.00","11.53","-13.46"
"1674053531","-31.01","11.53","-13.47"
"1674053532","-31.02","11.53","-13.48"
"1674053533","-31.04","11.52","-13.50"
"1674053534","-31.05","11.52","-13.51"
"1674053535","-31.06","11.52","-13.52"
"1674053536","-31.07","11.52","-13.53"
"1674053537","-31.09","11.51","-13.55"
"1674053538","-31.10","11.51","-13.56"
"1674053539","-31.12","11.51","-13.57"
"1674053540","-31.13","11.51","-13.58"
"1674053541","-31.14","11.50","-13.59"
"1674053542","-31.16","11.50","-13.61"
"1674053543","-31.17","11.50","-13.62"
"1674053544","-31.19","11.50","-13.63"
"1674053545","-31.20","11.49","-13.64"
"1674053546","-31.22","11.49","-13.65"
"1674053547","-31.23","11.49","-13.66"
"1674053548","-31.24","11.49","-13.67"
"1674053549","-31.26","11.48","-13.68"
"1674053550","-31.27","11.48","-13.69"
"1674053551","-31.29","11.48","-13.70"
"1674053552","-31.30","11.47","-13.71"
"1674053553","-31.32","11.47","-13.72"
"1674053554","-31.33","11.47","-13.73"
"1674053555","-31.34","11.47","-13.74"
"1674053556","-31.36","11.46","-13.75"
"1674053557","-31.37","11.46","-13.76"
"1674053558","-31.38","11.46","-13.77"
"1674053559","-31.40","11.45","-13.78"
"1674053560","-31.41","11.45","-13.79"
"1674053561","-31.42","11.45","-13.80"
"1674053562","-31.44","11.44","-13.81"
"1674053563","-31.45","11.44","-13.82"
"1674053564","-31.46","11.44","-13.83"
"1674053565","-31.47","11.43","-13.83"
"1674053566","-31.48","11.43","-13.84"
"1674053567","-31.49","11.43","-13.85"
"1674053568","-31.50","11.42","-13.86"
"1674053569","-31.51","11.42","-13.87"
"1674053570","-31.52","11.42","-13.88"
"1674053571","-31.53","11.41","-13.89"
"1674053572","-31.54","11.41","-13.90"
"1674053573","-31.55","11.41","-13.90"
"1674053574","-31.56","11.40","-13.91"
"1674053575","-31.56","11.40","-13.92"
"1674053576","-31.57","11.40","-13.93"
"1674053577","-31.58","11.39","-13.93"
"1674053578","-31.58","11.39","-13.94"
"1674053579","-31.59","11.39","-13.95"
"1674053580","-31.59","11.38","-13.96"
"1674053581","-31.60","11.38","-13.96"
"1674053582","-31.61","11.38","-13.97"
"1674053583","-31.61","11.37","-13.98"
"1674053584","-31.62","11.37","-13.98"
"1674053585","-31.62","11.37","-13.99"
"1674053586","-31.63","11.36","-13.99"
"1674053587","-31.64","11.36","-14.00"
"1674053588","-31.64","11.36","-14.01"
"1674053589","-31.64","11.35","-14.01"
"1674053590","-31.65","11.35","-14.02"
"1674053591","-31.65","11.34","-14.03"
"1674053592","-31.66","11.34","-14.03"
"1674053593","-31.67","11.34","-14.04"
"1674053594","-31.67","11.34","-14.04"
"1674053595","-31.68","11.33","-14.05"
"1674053596","-31.69","11.33","-14.05"
"1674053597","-31.69","11.33","-14.06"
"1674053598","-31.70","11.32","-14.06"
"1674053599","-31.71","11.32","-14.07"
"1674053600","-31.71","11.32","-14.07"
"1674053601","-31.72","11.32","-14.07"
"1674053602","-31.73","11.31","-14.08"
"1674053603","-31.73","11.31","-14.08"
"1674053604","-31.74","11.31","-14.09"
"1674053605","-31.75","11.30","-14.09"
"1674053606","-31.75","11.30","-14.10"
"1674053607","-31.76","11.29","-14.10"
"1674053608","-31.76","11.29","-14.10"
"1674053609","-31.77","11.29","-14.11"
"1674053610","-31.77","11.29","-14.11"
"1674053611","-31.78","11.28","-14.11"
